source_url,source_tier,source_category,target_url,target_tier,target_category,anchor_text,suggested_position,rationale,refined_anchor,refined_source
/site/blog/know-your-customer-kyc,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,top BAMS colleges in Pune,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/know-your-customer-kyc,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,Bangalore BSc Nursing college list,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/kotak-mahindra-education-loan,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,understanding education loans,intro,category-pillar,how education loans work,haiku
/site/blog/kotak-mahindra-education-loan,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,education loan without a co-applicant,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/kotak-mahindra-education-loan,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,colleges approved by SBI,mid,sibling-post,SBI education loan college list,haiku
/site/blog/kotak-mahindra-education-loan,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,student loans from SBI,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/kotak-mahindra-education-loan,T3,Education Loans,/site/education-loan,T0,Money Page,explore education loan choices,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar,how education loans work,haiku
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,student loans without a guarantor,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,colleges approved by SBI,mid,sibling-post,SBI education loan college list,haiku
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI education loan,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/late-payment-fee-meaning-examples-and-how-to-avoid-it,T3,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/lien,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash Institute fee structure,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/lien,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,the Pharm D course,mid,category-pillar,the Pharm D course,haiku
/site/blog/lien,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,best BAMS colleges in Pune,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/lien,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,Bangalore BSc Nursing college list,pre-conclusion,sibling-post,best BSc Nursing colleges in Bangalore,haiku
/site/blog/life-insurance-with-education-loan-abroad-protection-plans-and-benefits,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how education loans work,intro,category-pillar,how education loans work,haiku
/site/blog/life-insurance-with-education-loan-abroad-protection-plans-and-benefits,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/life-insurance-with-education-loan-abroad-protection-plans-and-benefits,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,check SBI's college list,mid,sibling-post,check SBI's college list,haiku
/site/blog/life-insurance-with-education-loan-abroad-protection-plans-and-benefits,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,student loans from SBI,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/life-insurance-with-education-loan-abroad-protection-plans-and-benefits,T3,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/list-of-top-cmat-accepting-colleges,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,cost of Aakash coaching,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/list-of-top-cmat-accepting-colleges,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,Pharm D career guide,mid,category-pillar,the Pharm D course,haiku
/site/blog/list-of-top-cmat-accepting-colleges,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,Pune's leading BAMS colleges,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/list-of-top-cmat-accepting-colleges,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,Bangalore BSc Nursing college list,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/living-cost-in-london,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash NEET coaching fees,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/living-cost-in-london,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,Pharm D admission details,mid,category-pillar,the Pharm D course,haiku
/site/blog/living-cost-in-london,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,top BAMS colleges in Pune,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/living-cost-in-london,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,top BSc Nursing colleges in Bangalore,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/loan-agreement,T4,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,understanding education loans,intro,category-pillar,how education loans work,haiku
/site/blog/loan-agreement,T4,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,how to get a loan without a co-signer,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/loan-agreement,T4,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI loan-eligible colleges,mid,sibling-post,SBI education loan college list,haiku
/site/blog/loan-agreement,T4,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,apply for SBI's education loan,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/loan-agreement,T4,Education Loans,/site/education-loan,T0,Money Page,education loan options at Propelld,conclusion,t0-money-page,explore education loan choices,haiku
/site/blog/loan-approval-based-on-students-potential,T4,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,how student loans function in India,intro,category-pillar,how education loans work,haiku
/site/blog/loan-approval-based-on-students-potential,T4,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,loans that skip co-applicant requirements,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/loan-approval-based-on-students-potential,T4,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI education loan approved list,mid,sibling-post,SBI education loan college list,haiku
/site/blog/loan-approval-based-on-students-potential,T4,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,financing via SBI,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/loan-approval-based-on-students-potential,T4,Education Loans,/site/education-loan,T0,Money Page,find the right education loan,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/loan-tenure-meaning-impact-calculation,T4,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,the education loan process,intro,category-pillar,how education loans work,haiku
/site/blog/loan-tenure-meaning-impact-calculation,T4,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,education loan without a co-applicant,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/loan-tenure-meaning-impact-calculation,T4,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,colleges approved by SBI,mid,sibling-post,SBI education loan college list,haiku
/site/blog/loan-tenure-meaning-impact-calculation,T4,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,apply for SBI's education loan,pre-conclusion,sibling-post,SBI education loan,haiku
/site/blog/loan-tenure-meaning-impact-calculation,T4,Education Loans,/site/education-loan,T0,Money Page,education loan in India,conclusion,t0-money-page,education loan options in India,haiku
/site/blog/low-credit-score-for-abroad-education-loans-key-strategies,T3,Finance & Credit Education,/site/blog/laptop-quotation-for-education-loan,T1P,Finance & Credit Education,including a laptop in your loan,intro,category-pillar,including a laptop in your loan,haiku
/site/blog/low-credit-score-for-abroad-education-loans-key-strategies,T3,Finance & Credit Education,/site/blog/education-loan-insurance,T1,Finance & Credit Education,insuring your student loan,mid,sibling-post,education loan insurance,haiku
/site/blog/low-credit-score-for-abroad-education-loans-key-strategies,T3,Finance & Credit Education,/site/blog/what-is-education-loan-transfer,T2,Finance & Credit Education,How to Transfer Your Education Loan: Know Process & Benefits,mid,sibling-post,transferring your education loan,haiku
/site/blog/low-credit-score-for-abroad-education-loans-key-strategies,T3,Finance & Credit Education,/site/education-loan,T0,Money Page,education loan options at Propelld,conclusion,t0-money-page,education loan options at Propelld,haiku
/site/blog/lowest-interest-rate-abroad-education-loan-best-banks-providers,T3,Education Loans,/site/blog/how-education-loan-works,T1P,Education Loans,education loan basics,intro,category-pillar,how education loans work,haiku
/site/blog/lowest-interest-rate-abroad-education-loan-best-banks-providers,T3,Education Loans,/site/blog/education-loan-without-co-applicant,T1P,Education Loans,no co-applicant loan options,mid,category-pillar,education loan without a co-applicant,haiku
/site/blog/lowest-interest-rate-abroad-education-loan-best-banks-providers,T3,Education Loans,/site/blog/sbi-education-loan-college-list,T1,Education Loans,SBI loan-eligible colleges,mid,sibling-post,SBI education loan college list,haiku
/site/blog/lowest-interest-rate-abroad-education-loan-best-banks-providers,T3,Education Loans,/site/blog/sbi-education-loan,T1,Education Loans,SBI education loan,pre-conclusion,sibling-post,SBI's education loan scheme,haiku
/site/blog/lowest-interest-rate-abroad-education-loan-best-banks-providers,T3,Education Loans,/site/education-loan,T0,Money Page,compare education loans,conclusion,t0-money-page,compare education loans,haiku
/site/blog/m-ed-course-fees,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,cost of Aakash coaching,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/m-ed-course-fees,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,the Pharm D course,mid,category-pillar,the Pharm D course,haiku
/site/blog/m-ed-course-fees,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,Pune BAMS college list,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/m-ed-course-fees,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,top BSc Nursing colleges in Bangalore,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/m-pharm-course-a-complete-guide,T3,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash NEET coaching fees,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/m-pharm-course-a-complete-guide,T3,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,everything about Pharm D,mid,category-pillar,the Pharm D course,haiku
/site/blog/m-pharm-course-a-complete-guide,T3,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,BAMS admission in Pune,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/m-pharm-course-a-complete-guide,T3,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,Bangalore BSc Nursing college list,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/m-pharm-syllabus,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota JEE + NEET coaching fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/m-pharm-syllabus,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,category-wise TNEA cutoffs,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/m-pharm-syllabus,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE exam cutoff,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/m-pharm-syllabus,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,convert EAMCET marks to rank,pre-conclusion,sibling-post,convert EAMCET marks to rank,haiku
/site/blog/ma-in-journalism-and-mass-communication,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,Aakash NEET coaching fees,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/ma-in-journalism-and-mass-communication,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,everything about Pharm D,mid,category-pillar,the Pharm D course,haiku
/site/blog/ma-in-journalism-and-mass-communication,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,BAMS admission in Pune,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/ma-in-journalism-and-mass-communication,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,Bangalore BSc Nursing college list,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/ma-in-psychology,T4,Courses & Careers,/site/blog/aakash-institute-fee-structure,T1P,Courses & Careers,cost of Aakash coaching,intro,category-pillar,Aakash Institute fee structure,haiku
/site/blog/ma-in-psychology,T4,Courses & Careers,/site/blog/pharm-d-course,T1P,Courses & Careers,everything about Pharm D,mid,category-pillar,the Pharm D course,haiku
/site/blog/ma-in-psychology,T4,Courses & Careers,/site/blog/top-bams-colleges-in-pune,T2,Courses & Careers,top BAMS colleges in Pune,mid,sibling-post,top BAMS colleges in Pune,haiku
/site/blog/ma-in-psychology,T4,Courses & Careers,/site/blog/top-bsc-nursing-colleges-in-bangalore,T3,Courses & Careers,Bangalore BSc Nursing college list,pre-conclusion,sibling-post,top BSc Nursing colleges in Bangalore,haiku
/site/blog/mah-mba-cet-counselling,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota coaching costs,intro,category-pillar,Allen Kota fees,haiku
/site/blog/mah-mba-cet-counselling,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff details,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/mah-mba-cet-counselling,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,cutoff for VIT admission,mid,sibling-post,VITEEE exam cutoff,haiku
/site/blog/mah-mba-cet-counselling,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET marks and rank breakdown,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/mah-mba-cet-exam,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Career Institute fee structure,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/mah-mba-cet-exam,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff details,mid,category-pillar,TNEA college and branch cutoffs,haiku
/site/blog/mah-mba-cet-exam,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE cutoff scores,mid,sibling-post,VITEEE cutoff by branch,haiku
/site/blog/mah-mba-cet-exam,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,convert EAMCET marks to rank,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/mah-mba-cet-result,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Kota fees,intro,category-pillar,Allen Kota coaching costs,haiku
/site/blog/mah-mba-cet-result,T4,Exams & Counselling,/site/blog/tnea-cutoff,T1P,Exams & Counselling,TNEA cutoff guide,mid,category-pillar,TNEA cutoff details,haiku
/site/blog/mah-mba-cet-result,T4,Exams & Counselling,/site/blog/viteee-exam-cutoff,T3,Exams & Counselling,VITEEE exam cutoff,mid,sibling-post,VITEEE cutoff scores,haiku
/site/blog/mah-mba-cet-result,T4,Exams & Counselling,/site/blog/eamcet-marks-vs-rank,T3,Exams & Counselling,EAMCET rank prediction,pre-conclusion,sibling-post,EAMCET marks vs rank,haiku
/site/blog/mah-mba-cet-syllabus,T4,Exams & Counselling,/site/blog/allen-kota-fees,T1P,Exams & Counselling,Allen Career Institute fee structure,intro,category-pillar,Allen Kota fees,haiku
