source_url,status,source_slug,field,paragraph_idx,target_url,action,insertion_type,anchor,original_sentence,new_sentence,reasoning,validation_error
/site/blog/maharashtra-neet-rank-predictor,llm-skipped,maharashtra-neet-rank-predictor,,,/site/blog/punjab-neet-rank-predictor-2025,skip,bridge,,,,No eligible paragraph discusses Punjab or provides a natural prose sentence where the Punjab NEET rank predictor concept is actually being discussed.,
/site/blog/maharashtra-neet-rank-predictor,planned,maharashtra-neet-rank-predictor,post-body,4.0,/site/blog/neet-pg-rank-predictor,insert,bridge,NEET PG rank predictor,The Maharashtra NEET rank predictor is a tool that enables you to estimate your rank and predict your chances of securing a seat in top medical colleges in Maharashtra.,The Maharashtra NEET rank predictor is a tool that enables you to estimate your rank and predict your chances of securing a seat in top medical colleges in Maharashtra (a [NEET PG rank predictor](/site/blog/neet-pg-rank-predictor) is also available).,"Wraps a new parenthetical noting the PG variant exists, adding under 60 visible characters.",
/site/blog/maharashtra-neet-rank-predictor,planned,maharashtra-neet-rank-predictor,post-body,24.0,/site/blog/karnataka-neet-rank-predictor-2025,insert,bridge,Karnataka NEET rank predictor,The accuracy of your rank prediction through the Maharashtra NEET rank predictor depends on factors such as reservation categories and more.,The accuracy of your rank prediction through the Maharashtra NEET rank predictor depends on factors such as reservation categories and more (the [Karnataka NEET rank predictor](/site/blog/karnataka-neet-rank-predictor-2025) follows similar factors).,Adds a short parenthetical under 60 visible characters wrapping the Karnataka tool name.,
/site/blog/maharashtra-neet-rank-predictor,planned,maharashtra-neet-rank-predictor,post-body,62.0,/site/blog/tamil-nadu-neet-rank-predictor,insert,bridge,Tamil Nadu,Maharashtra follows a detailed reservation policy that significantly influences NEET rankings.,"Maharashtra follows a detailed reservation policy that significantly influences NEET rankings (as does, for instance, [Tamil Nadu](/site/blog/tamil-nadu-neet-rank-predictor)).","Short parenthetical addition well under 60 visible characters, wrapping Tamil Nadu as a plain geographic example.",
/site/blog/margin-money-for-study-abroad-loan,planned,margin-money-for-study-abroad-loan,post-body,2.0,/site/blog/margin-money-in-education-loan,insert,bridge,margin money,The margin money is the portion you or your family need to pay upfront before the bank releases the loan.,The [margin money](/site/blog/margin-money-in-education-loan) is the portion you or your family need to pay upfront before the bank releases the loan.,"P2 directly defines margin money, making it the ideal paragraph to wrap the defining term as an anchor.",
/site/blog/margin-money-for-study-abroad-loan,planned,margin-money-for-study-abroad-loan,post-body,33.0,/site/blog/collateral-loan-for-study-abroad,insert,bridge,"secured loans, requiring collateral","Public sector banks such as SBI, Bank of Baroda, Union Bank of India, Punjab National Bank, Canara Bank, and Indian Bank typically provide secured loans, requiring collateral.","Public sector banks such as SBI, Bank of Baroda, Union Bank of India, Punjab National Bank, Canara Bank, and Indian Bank typically provide [secured loans, requiring collateral](/site/blog/collateral-loan-for-study-abroad).","P30 discusses secured/collateral loans from public banks, directly matching the collateral loan target page.",
/site/blog/margin-money-for-study-abroad-loan,llm-skipped,margin-money-for-study-abroad-loan,,,/site/blog/education-loan-to-study-in-spain,skip,bridge,,,,No paragraph discusses Spain or any specific country that would make a Spain education loan link topically relevant rather than merely category-adjacent.,
/site/blog/margin-money-for-study-abroad-loan,llm-skipped,margin-money-for-study-abroad-loan,,,/site/blog/abroad-education-loan-in-guntur,skip,bridge,,,,No paragraph discusses Guntur or city-specific loan contexts; inserting it would be purely category-adjacent with no natural fit.,
/site/blog/margin-money-for-study-abroad-loan,planned,margin-money-for-study-abroad-loan,post-body,8.0,/site/blog/what-is-margin-money-in-loans,insert,bridge,education loan,Margin money is a small upfront contribution that has a big impact on how your education loan works.,Margin money is a small upfront contribution that has a big impact on how your [education loan](/site/blog/what-is-margin-money-in-loans) works.,Wraps existing phrase 'education loan' which echoes the target's title 'Margin Money in Loans'; zero added characters.,
/site/blog/margin-money-policy-of-propelld,planned,margin-money-policy-of-propelld,post-body,3.0,/site/blog/margin-money-in-education-loan,insert,bridge,Margin money,Margin money  = the amount you must pay out of pocket before your loan is disbursed.,[Margin money](/site/blog/margin-money-in-education-loan)  = the amount you must pay out of pocket before your loan is disbursed.,"P3 defines margin money directly, making it the natural home for the margin money explainer link.",
/site/blog/margin-money-policy-of-propelld,llm-skipped,margin-money-policy-of-propelld,,,/site/blog/foreclosure-prepayment-policy-for-propelld-education-loans,skip,bridge,,,,No paragraph discusses foreclosure or prepayment; the concept is not present anywhere in the eligible paragraphs.,
/site/blog/margin-money-policy-of-propelld,planned,margin-money-policy-of-propelld,post-body,25.0,/site/education-loan,insert,bridge,domestic loans,True 100% Financing  – Tuition and hostel for domestic loans.,True 100% Financing  – Tuition and hostel for [domestic loans](/site/education-loan).,"P17 discusses domestic loan coverage specifics, making the main education loan page a natural fit here.",
/site/blog/margin-money-policy-of-propelld,planned,margin-money-policy-of-propelld,post-body,27.0,/site/blog/margin-money-for-study-abroad-loan,insert,bridge,margin money for study abroad loans,"Abroad students already face visa deposits, travel, forex costs — Propelld reduces extra financial stress.","Abroad students already face visa deposits, travel, forex costs ([margin money for study abroad loans](/site/blog/margin-money-for-study-abroad-loan) adds to this) — Propelld reduces extra financial stress.","P19 discusses abroad students' extra costs including margin money, making this a natural parenthetical insertion.",
/site/blog/margin-money-policy-of-propelld,planned,margin-money-policy-of-propelld,post-body,7.0,/site/blog/propellds-transparency-policy,insert,bridge,transparency policy,"No hidden conditions, no compulsory upfront contribution.","No hidden conditions (see Propelld's [transparency policy](/site/blog/propellds-transparency-policy)), no compulsory upfront contribution.","P7 explicitly states no hidden conditions, directly matching the transparency policy page's topic, and 'transparency' appears in the slug.",
/site/blog/mat-exam-mock-test,llm-skipped,mat-exam-mock-test,,,/site/blog/xat-exam-mock-test,skip,bridge,,,,"No paragraph discusses XAT specifically, and any insertion would require a forbidden connector phrase or violate the pure insertion rule.",
/site/blog/mat-exam-mock-test,planned,mat-exam-mock-test,post-body,33.0,/site/blog/cmat-exam-mock-test,insert,bridge,CMAT exam mock test,"The MAT exam is a bit different from other MBA entrance tests, so it is recommended that candidates try the official MAT mock test at least once.","The MAT exam is a bit different from other MBA entrance tests (like the [CMAT exam mock test](/site/blog/cmat-exam-mock-test)), so it is recommended that candidates try the official MAT mock test at least once.","The paragraph discusses MAT differing from other MBA entrance tests; CMAT is another MBA entrance test mock test, making the parenthetical appositive natural and informative.",
/site/blog/mat-exam-mock-test,llm-skipped,mat-exam-mock-test,,,/site/blog/tissnet-mock-test,skip,bridge,,,,"No paragraph discusses TISSNET or concepts closely enough to allow a natural, rule-compliant insertion.",
/site/blog/mat-exam-mock-test,planned,mat-exam-mock-test,post-body,29.0,/site/blog/nmat-mock-test-2025,insert,bridge,NMAT mock test,"Repeatedly taking the MAT exam mock test will make you more familiar and comfortable with the exam format, reducing anxiety and boosting confidence for the big day.","Repeatedly taking the MAT exam mock test (or an [NMAT mock test](/site/blog/nmat-mock-test-2025)) will make you more familiar and comfortable with the exam format, reducing anxiety and boosting confidence for the big day.","The paragraph is about familiarity through mock tests; NMAT is a peer MBA entrance mock test, and the parenthetical sits cleanly at a punctuation boundary without altering meaning.",
/site/blog/mat-exam-mock-test,llm-skipped,mat-exam-mock-test,,,/site/blog/nbe-neet-pg-mock-test,skip,bridge,,,,NEET PG is a medical entrance exam entirely unrelated to the MAT/MBA content discussed in any eligible paragraph.,
/site/blog/mat-exam-mock-test,planned,mat-exam-mock-test,post-body,27.0,/site/blog/xat-exam-mock-test,insert,bridge,XAT exam mock test,"Thousands of students take the MAT each year, making it highly competitive.","Thousands of students take the MAT each year, making it highly competitive (the [XAT exam mock test](/site/blog/xat-exam-mock-test) draws similar numbers).",Wraps the XAT reference as a parenthetical fact at a punctuation boundary without using any forbidden connector phrases.,
/site/blog/mat-exam-pattern-2025,llm-skipped,mat-exam-pattern-2025,,,/site/blog/neet-pg-exam-pattern,skip,bridge,,,,NEET PG is a medical postgraduate exam with no conceptual overlap with any paragraph in this MAT (MBA entrance) post.,
/site/blog/mat-exam-pattern-2025,llm-skipped,mat-exam-pattern-2025,,,/site/blog/kiitee-exam-pattern,skip,bridge,,,,KIITEE is an engineering entrance exam; no paragraph in this MAT post discusses engineering exams or KIITEE concepts.,
/site/blog/mat-exam-pattern-2025,llm-skipped,mat-exam-pattern-2025,,,/site/blog/aeee-exam-pattern,skip,bridge,,,,AEEE is an engineering entrance exam with no conceptual relevance to any paragraph in this MBA-focused MAT post.,
/site/blog/mat-exam-pattern-2025,planned,mat-exam-pattern-2025,post-body,3.0,/site/blog/cmat-exam-pattern-2025,insert,bridge,CMAT exam pattern 2025,"With its moderate difficulty level, the MAT is ideal for candidates aiming to secure admission into a wide range of B-schools across the country.","With its moderate difficulty level, the MAT is ideal for candidates aiming to secure admission into a wide range of B-schools across the country (similar positioning to the [CMAT exam pattern 2025](/site/blog/cmat-exam-pattern-2025)).","CMAT is another national MBA entrance exam targeting B-school admissions, making it directly relevant to the sentence discussing MAT's role in B-school admissions.",
/site/blog/mat-exam-pattern-2025,planned,mat-exam-pattern-2025,post-body,65.0,/site/blog/nmat-exam-pattern-2025,insert,bridge,NMAT exam pattern 2025,Understanding the MAT Exam Pattern marking scheme is crucial for devising an effective exam strategy.,Understanding the MAT Exam Pattern marking scheme is crucial for devising an effective exam strategy (as it is with the [NMAT exam pattern 2025](/site/blog/nmat-exam-pattern-2025)).,"NMAT is another MBA entrance exam with a comparable marking scheme discussion, making this a natural parenthetical reference in the marking scheme paragraph.",
