slug,item_id,url,tier,field,location,claim_type,lane,matched_text,context,old_text,new_text,confidence,reasoning,source_url,evidence_quote,status,validation_error
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,h2,year,IGNORE,2026,AP EAPCET Rank Card 2026,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,AP EAPCET 2026 rank card,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,mandatory for the counselling and admission process. The rank mentioned in the card will be based only on the marks scored in the AP EAPCET 2026 exam and will be valid for the,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,session_range,IGNORE,2026–27,2026–27 academic year,,,,session is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,h2,year,IGNORE,2026,AP EAPCET Counselling 2026,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,AP EAPCET 2026 counselling,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,li,year,IGNORE,2026,July 2026 (tentative),,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,li,year,IGNORE,2026,AP EAPCET 2026 Rank Card,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,li,year,IGNORE,2026,AP EAPCET 2026 Hall Ticket,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,li,year,IGNORE,2026,Valid EWS Certificate (for OC candidates) from MeeSeva for 2026,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,h3,year,IGNORE,2026,Who is Eligible for AP EAPCET 2026 Counselling?,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,"To participate in the AP EAPCET 2026 counselling, candidates must meet the following eligibility criteria:",,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,h4,year,IGNORE,2026,1. Qualified in AP EAPCET 2026,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,Candidates must have appeared for the AP EAPCET 2026 exam and secured a valid rank.,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,h3,year,IGNORE,2026,Who is Eligible for AP EAPCET 2026 Round 3 Counselling?,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,State Council of Higher Education (APSCHE) conducts the AP EAPCET 2026 counselling process for candidates who qualify for the entrance exam.,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,"cessing fee online. Visit the AP EAPCET official website. On the homepage, click on the ""Processing Fee Payment"" link. Enter your AP EAPCET 2026 Hall Ticket Number and Rank, then click the ""OK"" button. Click on the ""Pay Fee Online"" option. Use a debit card, credit card, or net bankin",,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,td,fee,IGNORE,INR 1200,INR 1200,,,,fee without staleness signal (no year in context),,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,td,fee,IGNORE,INR 600,INR 600,,,,fee without staleness signal (no year in context),,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,"nd availability of seats, APSCHE will allot seats to candidates. The result of the seat allotment will tentatively be declared in September 2026.",,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,h2,year,IGNORE,2026,AP EAPCET Exam Centre 2026,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,The AP EAPCET 2026 exam will be held across various regional centres in Andhra Pradesh and Telangana. Below is a list of districts along with the cities where,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,Planning for higher education in 2026? An,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,h2,year,IGNORE,2026,Top AP EAPCET Participating Colleges 2026,,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,year,IGNORE,2026,"Students who qualify for AP EAPCET 2026 can get admission to undergraduate engineering, agriculture, and medical courses offered by colleges affiliated with various universities a",,,,year is current or future,,,ignored,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,p,date,B,"April 28, 2026","April 28, 2026 (Expected/TBA)",,,LOW,"unverifiable: The source excerpts do not provide the specific admit card release date for AP EAPCET 2026, so the date cannot be verified or corrected.",,,queued,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,a,year,B,2026,AP EAPCET 2026,,,,"The source explicitly lists 'AP EAPCET - 2026 Engineering, Agriculture and Pharmacy Common Entrance Test', confirming 2026 is current.",,,not-stale,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,p,date,B,"April 28, 2026","April 28, 2026 (Expected/TBA)",,,LOW,"unverifiable: The source excerpts do not provide the specific admit card release date for AP EAPCET 2026, so the date cannot be verified or corrected.",,,queued,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,td,session_range,B,2025-26,Last date to apply with late fee of INR 1000 (as of 2025-26),,,,,,,dropped,changed tokens not in evidence: ['2026-27)']
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,td,fee,B,INR 1000,Last date to apply with late fee of INR 1000 (as of 2025-26),,,LOW,"unverifiable: The source excerpts do not provide fee amounts for AP EAPCET 2026, so the INR 1000 late fee cannot be confirmed or corrected.",,,queued,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,td,session_range,B,2025-26,Last date to apply with late fee of INR 2000 (as of 2025-26),,,,,,,dropped,changed tokens not in evidence: ['2026-27)']
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,td,fee,B,INR 2000,Last date to apply with late fee of INR 2000 (as of 2025-26),,,LOW,"unverifiable: The source excerpts do not provide fee amounts for AP EAPCET 2026, so the INR 2000 late fee cannot be confirmed or corrected.",,,queued,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,td,session_range,B,2025-26,Admit Card Release & last date with INR 4000 late fee (as of 2025-26),,,,,,,dropped,changed tokens not in evidence: ['2026-27)']
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,td,fee,B,INR 4000,Admit Card Release & last date with INR 4000 late fee (as of 2025-26),,,LOW,"unverifiable: The source excerpts do not provide fee amounts for AP EAPCET 2026, so the INR 4000 late fee cannot be confirmed or corrected.",,,queued,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,td,session_range,B,2025-26,Last date to apply with late fee of INR 10000 (as of 2025-26),,,,,,,dropped,changed tokens not in evidence: ['2026-27)']
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body,td,fee,B,INR 10000,Last date to apply with late fee of INR 10000 (as of 2025-26),,,LOW,"unverifiable: The source excerpts do not provide fee amounts for AP EAPCET 2026, so the INR 10000 late fee cannot be confirmed or corrected.",,,queued,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,p,session_range,B,2025-26,The counselling fee varies based on the candidate's category (as of 2025-26):,,,,,,,dropped,changed tokens not in evidence: ['2026-27):']
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,td,session_range,B,2025-26,Processing Fee (as of 2025-26),,,,,,,dropped,changed tokens not in evidence: ['2026-27)']
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,a,year,B,2025,EAMCET Marks vs Rank 2025: How To Calculate AP EAMCET Rank and Detailed Analysis,EAMCET Marks vs Rank 2025: How To Calculate AP EAMCET Rank and Detailed Analysis,EAMCET Marks vs Rank 2026: How To Calculate AP EAMCET Rank and Detailed Analysis,HIGH,"The current exam cycle is AP EAPCET 2026 as confirmed by the source, making a 2025 reference stale for students reading today.",https://cets.apsche.ap.gov.in/,"AP EAPCET - 2026 Engineering, Agriculture and Pharmacy Common Entrance Test Click Here to Go",planned,
admit-card-for-ap-eamcet,68120cd11f33031f62b0aec1,/site/blog/admit-card-for-ap-eamcet,T3,post-body-2nd-half,a,year,B,2025,"TS EAMCET 2025: Applications (Open), Syllabus, Exam Dates and Counselling",,,LOW,"unverifiable: The source excerpts cover AP EAPCET but do not contain information about TS EAMCET 2026, so the current year for TS EAMCET cannot be confirmed from the provided sources.",,,queued,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,name,title,year,IGNORE,2026,"ATMA Exam Fees 2026: Registration, Eligibility Criteria, Application Process, and Dates",,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,p,year,IGNORE,2026,"across India. The exam is held four times a year—in February, May, June, and July—offering multiple chances to apply. For the upcoming July 2026 session, the",,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,li,year,IGNORE,2026,The exact ATMA exam fees for 2026 and how to pay them.,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,h2,year,IGNORE,2026,ATMA Exam Fees 2026: Overview,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,p,year,IGNORE,2026,"The following table provides a detailed breakdown of the ATMA exam for 2026, covering the costs associated with the application, registration, and any other essential aspects.",,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,ATMA 2026 Conducting Body,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,ATMA 2026 Frequency,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,ATMA 2026 Eligibility Criteria,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,ATMA Application Form 2026,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,ATMA Registration Fees 2026,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,fee,IGNORE,"INR 2,000","INR 2,000",,,,fee without staleness signal (no year in context),,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,ATMA 2026 Type of Questions,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,ATMA 2026 Marking Scheme,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,ATMA 2026 Exam Syllabus,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,ATMA 2026 Official Website,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,h2,year,IGNORE,2026,ATMA Exam Fees 2026,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,p,year,IGNORE,2026,The table below provides a clear breakdown of the ATMA registration fees 2026.,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,fee,IGNORE,"Rs. 2,000","Rs. 2,000",,,,fee without staleness signal (no year in context),,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,fee,IGNORE,"Rs. 1,500","Rs. 1,500",,,,fee without staleness signal (no year in context),,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,fee,IGNORE,"Rs. 1,000","Rs. 1,000",,,,fee without staleness signal (no year in context),,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,h2,year,IGNORE,2026,ATMA Exam Fees 2026: Important Dates,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,p,year,IGNORE,2026,". For 2026, the ATMA exam will be held four times, and it is crucial for you to stay updated on the important dates to ensure timely registration, fee",,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,p,year,IGNORE,2026,Below are the key dates related to the ATMA 2026 exam.,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,Dates For May 2026 Session,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,Dates For July 2026 Session,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,Late May 2026 (as per AIMS schedule),,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,Late May 2026 (as per AIMS schedule),,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,May 2026 (as per AIMS notification),,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,h2,year,IGNORE,2026,ATMA Exam 2026: Eligibility Criteria,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,p,year,IGNORE,2026,The eligibility criteria for the ATMA 2026 exam are designed to ensure that candidates meet the minimum qualifications required to pursue a management program at various participatin,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,p,year,IGNORE,2026,The table below gives a quick overview of the eligibility conditions you need to meet to apply for ATMA 2026.,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,td,year,IGNORE,2026,Students who are in their final year of graduation can also apply for ATMA 2026.,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,h2,year,IGNORE,2026,ATMA Exam 2026 Registration Process,,,,year is current or future,,,ignored,
atma-exam-fees,67611dc6d65532a2bc3c95f7,/site/blog/atma-exam-fees,T3,post-body,p,year,IGNORE,2026,Here are the steps to follow in the ATMA Exam 2026 Registration Process.,,,,year is current or future,,,ignored,
